Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2017,Scots pine,D_BRN_2,15,2,-0.24105224,85.69578552,0,0,-0.24105224,85.69578552,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_3,15,2,-0.220312506,85.71652222,0,0,-0.220312506,85.71652222,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_4,15,2,-0.297637939,85.6391983,0,0,-0.297637939,85.6391983,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_5,15,2,-0.241967767,86.02226257,0,0,-0.241967767,86.02226257,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_6,15,2,-0.197515875,86.06671906,0,0,-0.197515875,86.06671906,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_7,15,2,-0.211029053,86.0532074,0,0,-0.211029053,86.0532074,518,5.065222601,2532.611301
D_GR,2017,Scots pine,D_GRAY_1,15,2,-0.293780506,104.4386139,0,0,-0.293780506,104.4386139,518,5.065222601,2532.611301
D_GR,2017,Scots pine,D_GRAY_2,15,2,-0.285009772,104.4473877,0,0,-0.285009772,104.4473877,518,5.065222601,2532.611301
D_GR,2017,Scots pine,D_GRAY_3,15,2,-0.240997314,104.4914017,0,0,-0.240997314,104.4914017,518,5.065222601,2532.611301
D_GR,2017,Scots pine,D_GRAY_4,15,2,-0.261645496,93.01457214,0,0,-0.261645496,93.01457214,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_1,15,2,-0.162454218,93.11376953,0,0,-0.162454218,93.11376953,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_2,15,2,-0.218725592,93.05749512,0,0,-0.218725592,93.05749512,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_3,15,2,-0.143276975,50.93602371,0,0,-0.143276975,50.93602371,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_4,15,2,-0.201159671,50.8781395,0,0,-0.201159671,50.8781395,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_5,15,2,-0.221752927,50.85754776,0,0,-0.221752927,50.85754776,518,5.065222601,2532.611301
GRAY,2017,Scots pine,GRAY_6,15,2,-0.246350095,87.57719421,0,0,-0.246350095,87.57719421,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_1,30,2,-0.229754642,99.2305603,0,0,-0.229754642,99.2305603,427,6.150627444,3075.313722
BLK_,2017,Scots pine,BLK_2,30,2,-0.23682861,99.22348785,0,0,-0.23682861,99.22348785,427,6.150627444,3075.313722
BLK_,2017,Scots pine,BLK_3,30,2,-0.217700198,99.24261475,0,0,-0.217700198,99.24261475,427,6.150627444,3075.313722
BLK_,2017,Scots pine,BLK_4,30,2,-0.241595462,87.58194733,0,0,-0.241595462,87.58194733,427,6.150627444,3075.313722
BLK_,2017,Scots pine,BLK_5,30,2,-0.175982669,95.104599,0,0,-0.175982669,95.104599,427,6.150627444,3075.313722
BLK_,2017,Scots pine,BLK_6,30,2,-0.169409186,95.11117554,0,0,-0.169409186,95.11117554,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_1,30,2,-0.155291751,67.07154083,0,0,-0.155291751,67.07154083,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_2,30,2,-0.152444452,67.0743866,0,0,-0.152444452,67.0743866,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_3,30,2,-0.150292963,67.07653809,0,0,-0.150292963,67.07653809,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_4,30,2,-0.187878415,81.14359283,0,0,-0.187878415,81.14359283,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_5,30,2,-0.146331787,81.18513489,0,0,-0.146331787,81.18513489,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_6,30,2,-0.172290042,81.15917969,0,0,-0.172290042,81.15917969,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_7,30,2,-0.137149051,59.23535919,0,0,-0.137149051,59.23535919,427,6.150627444,3075.313722
BRN_,2017,Scots pine,BRN_8,30,2,-0.171710208,59.20079803,0,0,-0.171710208,59.20079803,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_1,30,2,-0.201409906,59.17110062,0,0,-0.201409906,59.17110062,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_2,30,2,-0.198510736,85.73832703,0,0,-0.198510736,85.73832703,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_3,30,2,-0.181433111,85.75540161,0,0,-0.181433111,85.75540161,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_4,30,2,-0.245117188,85.69171906,0,0,-0.245117188,85.69171906,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_5,30,2,-0.199273676,86.06495667,0,0,-0.199273676,86.06495667,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_6,30,2,-0.162661746,86.10157013,0,0,-0.162661746,86.10157013,427,6.150627444,3075.313722
D_BR,2017,Scots pine,D_BRN_7,30,2,-0.173785403,86.09044647,0,0,-0.173785403,86.09044647,427,6.150627444,3075.313722
D_GR,2017,Scots pine,D_GRAY_1,30,2,-0.241925046,104.4904709,0,0,-0.241925046,104.4904709,427,6.150627444,3075.313722
D_GR,2017,Scots pine,D_GRAY_2,30,2,-0.234710693,104.4976883,0,0,-0.234710693,104.4976883,427,6.150627444,3075.313722
D_GR,2017,Scots pine,D_GRAY_3,30,2,-0.198468015,104.5339279,0,0,-0.198468015,104.5339279,427,6.150627444,3075.313722
D_GR,2017,Scots pine,D_GRAY_4,30,2,-0.215472415,93.06074524,0,0,-0.215472415,93.06074524,427,6.150627444,3075.313722
GRAY,2017,Scots pine,GRAY_1,30,2,-0.133786008,93.14243317,0,0,-0.133786008,93.14243317,427,6.150627444,3075.313722
GRAY,2017,Scots pine,GRAY_2,30,2,-0.18012695,93.09609222,0,0,-0.18012695,93.09609222,427,6.150627444,3075.313722
GRAY,2017,Scots pine,GRAY_3,30,2,-0.117993161,50.96130753,0,0,-0.117993161,50.96130753,427,6.150627444,3075.313722
GRAY,2017,Scots pine,GRAY_4,30,2,-0.165658563,50.91364288,0,0,-0.165658563,50.91364288,427,6.150627444,3075.313722
