PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,
46,4606,4606,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Oats,12000,4800,8000,3200,0.666666667,55.2,-99,2100,440,-99,6800,55,-99,2125,0.011904762,
46,4606,4606,2010,"Peas, dry",4100,1600,3700,1500,0.902439024,27.5,-99,1900,103,-99,2800,28,-99,1866.67,-0.01754386,
46,4606,4606,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,"Rye, fall remaining",2600,1000,2600,1000,1,40,-99,2500,103,-99,2600,40,-99,2600,0.04,
46,4606,4606,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Summerfallow,156900,63500,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,"Wheat, all",213000,86200,184300,74600,0.865258216,29.4,-99,2000,5424,-99,147600,29,-99,1978.55,-0.010723861,
46,4606,4606,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4606,4606,2010,"Wheat, spring",208400,84300,179700,72700,0.862284069,29.1,-99,2000,5231,-99,142400,29,-99,1958.73,-0.020632737,
46,4606,4606,2010,"Wheat, winter remaining",4600,1800,4600,1800,1,42.1,-99,2800,192,-99,5200,42,-99,2888.89,0.031746032,
46,4607,4607,2010,Barley,68100,27500,58600,23700,0.860499266,63.6,-99,3400,3725,-99,81100,64,-99,3421.94,0.006453214,
46,4607,4607,2010,Canary seed,5100,2100,5100,2100,1,-99,842,900,-99,4288,1900,-99,841,904.76,0.005291005,
46,4607,4607,2010,Canola,459800,186100,426800,172700,0.928229665,30.9,-99,1700,13198,-99,299300,31,-99,1733.06,0.019448891,
46,4607,4607,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Flaxseed,25600,10400,23800,9600,0.9296875,20.3,-99,1300,484,-99,12300,20,-99,1281.25,-0.014423077,
46,4607,4607,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Oats,147000,59500,134200,54300,0.91292517,78.6,-99,2900,10553,-99,162800,79,-99,2998.16,0.033847717,
46,4607,4607,2010,"Peas, dry",3400,1400,3300,1300,0.970588235,29.9,-99,2000,99,-99,2700,30,-99,2076.92,0.038461538,
46,4607,4607,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,"Rye, fall remaining",6900,2800,6900,2800,1,46.9,-99,2900,322,-99,8200,47,-99,2928.57,0.009852217,
46,4607,4607,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Summerfallow,42300,17100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,Sunflower seed,19000,7700,17300,7000,0.910526316,-99,1347,1500,-99,23285,10600,-99,1346,1514.29,0.00952381,
46,4607,4607,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,"Wheat, all",415000,168000,398700,161400,0.960722892,45.3,-99,3000,18069,-99,491800,45,-99,3047.09,0.015695993,
46,4607,4607,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4607,4607,2010,"Wheat, spring",348700,141100,332600,134600,0.953828506,40.6,-99,2700,13507,-99,367600,41,-99,2731.05,0.011501844,
46,4607,4607,2010,"Wheat, winter remaining",66400,26900,66200,26800,0.996987952,69,-99,4600,4570,-99,124400,69,-99,4641.79,0.00908501,
46,4608,4608,2010,Barley,52600,21300,47800,19300,0.908745247,68,-99,3700,3246,-99,70700,68,-99,3663.21,-0.009942585,
46,4608,4608,2010,Canary seed,2700,1100,2600,1100,0.962962963,-99,1362,1500,-99,3576,1600,-99,1375,1454.55,-0.03030303,
46,4608,4608,2010,Canola,572900,231800,572900,231800,1,39.8,-99,2200,22804,-99,517200,40,-99,2231.23,0.014197192,
46,4608,4608,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Flaxseed,23400,9500,22700,9200,0.97008547,23.5,-99,1500,536,-99,13600,24,-99,1478.26,-0.014492754,
46,4608,4608,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Oats,75000,30400,75000,30400,1,94.6,-99,3500,7096,-99,109400,95,-99,3598.68,0.028195489,
46,4608,4608,2010,"Peas, dry",3000,1200,2800,1100,0.933333333,40.5,-99,2700,115,-99,3100,41,-99,2818.18,0.043771044,
46,4608,4608,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,"Rye, fall remaining",5400,2200,5400,2200,1,51.6,-99,3200,277,-99,7000,51,-99,3181.82,-0.005681818,
46,4608,4608,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Summerfallow,11200,4500,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,Sunflower seed,29000,11700,28100,11400,0.968965517,-99,1179,1300,-99,33104,15000,-99,1178,1315.79,0.012145749,
46,4608,4608,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,"Wheat, all",533300,215800,526900,213200,0.98799925,49.4,-99,3300,26021,-99,708200,49,-99,3321.76,0.006595031,
46,4608,4608,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4608,4608,2010,"Wheat, spring",504900,204300,498500,201700,0.987324223,48.4,-99,3300,24152,-99,657300,48,-99,3258.8,-0.012484788,
46,4608,4608,2010,"Wheat, winter remaining",28400,11500,28300,11500,0.996478873,65.8,-99,4400,1865,-99,50800,66,-99,4417.39,0.003952569,
46,4609,4609,2010,Barley,25300,10300,19500,7900,0.770750988,39.8,-99,2100,776,-99,16900,40,-99,2139.24,0.018685955,
46,4609,4609,2010,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Canola,165600,67000,146600,59300,0.8852657,21.8,-99,1200,3191,-99,72400,22,-99,1220.91,0.01742552,
46,4609,4609,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Flaxseed,10000,4100,9500,3800,0.95,14.1,-99,900,134,-99,3400,14,-99,894.74,-0.005847953,
46,4609,4609,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Oats,85000,34400,82400,33300,0.969411765,73.9,-99,2800,6088,-99,93900,74,-99,2819.82,0.007078507,
46,4609,4609,2010,"Peas, dry",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Summerfallow,30200,12200,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,Sunflower seed,10100,4100,9400,3800,0.930693069,-99,967,1100,-99,9079,4100,-99,966,1078.95,-0.019138756,
46,4609,4609,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,"Wheat, all",140800,57000,134200,54300,0.953125,34.3,-99,2300,4604,-99,125300,34,-99,2307.55,0.003282889,
46,4609,4609,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4609,4609,2010,"Wheat, spring",121300,49100,115700,46800,0.953833471,31.4,-99,2100,3642,-99,99100,31,-99,2117.52,0.008343508,
46,4609,4609,2010,"Wheat, winter remaining",19600,7900,18500,7500,0.943877551,52.1,-99,3500,964,-99,26200,52,-99,3493.33,-0.001904762,
46,4610,4610,2010,Barley,3600,1500,2200,900,0.611111111,26.3,-99,1400,57,-99,1200,26,-99,1333.33,-0.047619048,
46,4610,4610,2010,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Canola,15900,6400,11400,4600,0.716981132,17.3,-99,1000,197,-99,4500,17,-99,978.26,-0.02173913,
46,4610,4610,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Flaxseed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Oats,8400,3400,5500,2200,0.654761905,43.7,-99,1600,239,-99,3700,43,-99,1681.82,0.051136364,
46,4610,4610,2010,"Peas, dry",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Summerfallow,8900,3600,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Wheat, all",15300,6200,14300,5800,0.934640523,28.2,-99,1900,404,-99,11000,28,-99,1896.55,-0.001814882,
46,4610,4610,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Wheat, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4610,4610,2010,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Barley,37200,15100,31800,12900,0.85483871,36.9,-99,2000,1172,-99,25500,37,-99,1976.74,-0.011627907,
46,4611,4611,2010,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Canola,159300,64500,139200,56300,0.873822976,18.6,-99,1000,2585,-99,58600,19,-99,1040.85,0.040852575,
46,4611,4611,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Flaxseed,6500,2600,6000,2400,0.923076923,15.2,-99,900,92,-99,2300,15,-99,958.33,0.064814815,
46,4611,4611,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Oats,68200,27700,64200,26000,0.941348974,61.9,-99,2300,3972,-99,61300,62,-99,2357.69,0.025083612,
46,4611,4611,2010,"Peas, dry",5800,2400,5400,2200,0.931034483,26.6,-99,1800,145,-99,3900,27,-99,1772.73,-0.015151515,
46,4611,4611,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Summerfallow,22200,9000,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,Sunflower seed,9600,3900,8700,3500,0.90625,-99,1031,1200,-99,8994,4100,-99,1034,1171.43,-0.023809524,
46,4611,4611,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,"Wheat, all",137300,55600,126900,51400,0.92425346,32.3,-99,2200,4097,-99,111500,32,-99,2169.26,-0.013972409,
46,4611,4611,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4611,4611,2010,"Wheat, spring",116800,47300,108100,43800,0.925513699,28.2,-99,1900,3053,-99,83100,28,-99,1897.26,-0.001441961,
46,4611,4611,2010,"Wheat, winter remaining",20600,8300,18800,7600,0.912621359,55.6,-99,3700,1046,-99,28500,56,-99,3750,0.013513514,
46,4612,4612,2010,Barley,10100,4100,1900,800,0.188118812,28,-99,1500,54,-99,1200,28,-99,1500,0,
46,4612,4612,2010,Canary seed,1400,600,1200,500,0.857142857,-99,803,900,-99,995,500,-99,829,1000,0.111111111,
46,4612,4612,2010,Canola,102900,41600,76700,31000,0.745383868,20.9,-99,1200,1603,-99,36400,21,-99,1174.19,-0.021505376,
46,4612,4612,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Flaxseed,3500,1400,2900,1200,0.828571429,8.7,-99,500,25,-99,600,9,-99,500,0,
46,4612,4612,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Oats,25800,10500,16200,6500,0.627906977,48.9,-99,1800,790,-99,12200,49,-99,1876.92,0.042735043,
46,4612,4612,2010,"Peas, dry",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Summerfallow,72400,29300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,"Wheat, all",64500,26100,56600,22900,0.87751938,27.4,-99,1800,1551,-99,42200,27,-99,1842.79,0.023774867,
46,4612,4612,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4612,4612,2010,"Wheat, spring",61500,24900,53600,21700,0.871544715,27.4,-99,1800,1472,-99,40100,27,-99,1847.93,0.026625704,
46,4612,4612,2010,"Wheat, winter remaining",3000,1200,3000,1200,1,26.3,-99,1800,79,-99,2200,26,-99,1833.33,0.018518519,
46,all,all,2010,Barley,480000,194200,405000,163900,0.84375,55.3,-99,3000,22400,-99,487700,55,-99,2975.59,-0.008135042,
46,all,all,2010,Canary seed,30000,12100,25000,10100,0.833333333,-99,910,1000,-99,22750,10300,-99,910,1019.8,0.01980198,
46,all,all,2010,Canola,3325000,1345600,3110000,1258600,0.935338346,31.4,-99,1800,97700,-99,2215800,31,-99,1760.53,-0.021929128,
46,all,all,2010,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Flaxseed,165000,66800,155000,62700,0.939393939,19.5,-99,1200,3025,-99,76800,20,-99,1224.88,0.020733652,
46,all,all,2010,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Oats,575000,232700,520000,210400,0.904347826,76.9,-99,2900,40000,-99,616900,77,-99,2932.03,0.011046283,
46,all,all,2010,"Peas, dry",80000,32400,72000,29200,0.9,31.9,-99,2100,2300,-99,62600,32,-99,2143.84,0.020874103,
46,all,all,2010,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,"Rye, fall remaining",55000,22300,55000,22300,1,41.8,-99,2600,2300,-99,58400,42,-99,2618.83,0.007243877,
46,all,all,2010,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Summerfallow,710000,287300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,Sunflower seed,135000,54600,127000,51400,0.940740741,-99,1173,1300,-99,149000,67600,-99,1173,1315.18,0.011673152,
46,all,all,2010,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,"Wheat, all",3030000,1226100,2905000,1175600,0.958745875,41.1,-99,2800,119450,-99,3250900,41,-99,2765.31,-0.012388811,
46,all,all,2010,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,all,all,2010,"Wheat, spring",2790000,1129000,2670000,1080500,0.956989247,39.4,-99,2700,105300,-99,2865800,39,-99,2652.29,-0.017670146,
46,all,all,2010,"Wheat, winter remaining",240000,97100,235000,95100,0.979166667,60.2,-99,4000,14150,-99,385100,60,-99,4049.42,0.012355415,
46,4601,4601,2011,Barley,24500,9900,18200,7400,0.742857143,34.3,-99,1800,626,-99,13600,34,-99,1837.84,0.021021021,
46,4601,4601,2011,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Canola,162900,65900,154500,62500,0.948434622,21.8,-99,1200,3371,-99,76400,22,-99,1222.4,0.018666667,
46,4601,4601,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Flaxseed,7700,3100,7200,2900,0.935064935,15,-99,900,108,-99,2700,15,-99,931.03,0.034482759,
46,4601,4601,2011,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Oats,21200,8600,12600,5100,0.594339623,70.8,-99,2700,893,-99,13800,71,-99,2705.88,0.002178649,
46,4601,4601,2011,"Peas, dry",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,"Rye, fall remaining",13700,5600,11200,4500,0.817518248,29.5,-99,1800,332,-99,8400,30,-99,1866.67,0.037037037,
46,4601,4601,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Summerfallow,667600,270100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,Sunflower seed,3600,1400,3300,1300,0.916666667,-99,1436,1600,-99,4786,2200,-99,1450,1692.31,0.057692308,
46,4601,4601,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,"Wheat, all",165200,66800,154800,62600,0.937046005,32.3,-99,2200,5004,-99,136200,32,-99,2175.72,-0.011036886,
46,4601,4601,2011,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4601,4601,2011,"Wheat, spring",133600,54100,123500,50000,0.924401198,28.8,-99,1900,3561,-99,96900,29,-99,1938,0.02,
46,4601,4601,2011,"Wheat, winter remaining",33900,13700,33400,13500,0.985250737,45.9,-99,3100,1537,-99,41800,46,-99,3096.3,-0.001194743,
46,4602,4602,2011,Barley,50100,20300,35400,14300,0.706586826,47.2,-99,2500,1673,-99,36400,47,-99,2545.45,0.018181818,
46,4602,4602,2011,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Canola,225200,91100,215100,87000,0.955150977,25.9,-99,1400,5567,-99,126300,26,-99,1451.72,0.036945813,
46,4602,4602,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Flaxseed,14800,6000,13500,5500,0.912162162,21.9,-99,1400,297,-99,7500,22,-99,1363.64,-0.025974026,
46,4602,4602,2011,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Oats,29500,12000,21000,8500,0.711864407,70.8,-99,2700,1484,-99,22900,71,-99,2694.12,-0.002178649,
46,4602,4602,2011,"Peas, dry",10300,4100,10300,4100,1,30.4,-99,1800,312,-99,8500,30,-99,2073.17,0.151761518,
46,4602,4602,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,"Rye, fall remaining",26300,10700,23300,9400,0.885931559,51.3,-99,3100,1198,-99,30400,51,-99,3234.04,0.043239533,
46,4602,4602,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Summerfallow,437300,176900,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,Sunflower seed,7000,2900,7000,2900,1,-99,1454,1600,-99,10242,4600,-99,1463,1586.21,-0.00862069,
46,4602,4602,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,"Wheat, all",246600,99800,238200,96400,0.96593674,37.1,-99,2500,8837,-99,240500,37,-99,2494.81,-0.002074689,
46,4602,4602,2011,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4602,4602,2011,"Wheat, spring",215800,87300,207700,84100,0.962465246,35,-99,2400,7274,-99,198000,35,-99,2354.34,-0.01902497,
46,4602,4602,2011,"Wheat, winter remaining",31800,12900,31400,12700,0.987421384,50.8,-99,3400,1599,-99,43500,51,-99,3425.2,0.007410838,
46,4603,4603,2011,Barley,51300,20700,41200,16700,0.803118908,40.9,-99,2200,1685,-99,36700,41,-99,2197.6,-0.001088732,
46,4603,4603,2011,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4603,4603,2011,Canola,304700,123300,287700,116400,0.944207417,24.5,-99,1300,7061,-99,160100,25,-99,1375.43,0.058022733,
46,4603,4603,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4603,4603,2011,Flaxseed,12900,5200,12700,5100,0.984496124,20.5,-99,1300,261,-99,6600,21,-99,1294.12,-0.004524887,
46,4603,4603,2011,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4603,4603,2011,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4603,4603,2011,Oats,39700,16100,35300,14300,0.889168766,58.3,-99,2200,2055,-99,31700,58,-99,2216.78,0.007628735,
46,4603,4603,2011,"Peas, dry",8700,3500,6200,2500,0.712643678,25.6,-99,1500,160,-99,4400,26,-99,1760,0.173333333,
46,4603,4603,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
46,4603,4603,2011,"Rye, fall remaining",2200,900,2100,800,0.954545455,46.6,-99,2800,97,-99,2500,46,-99,3125,0.116071429,
46,4603,4603,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
